split,task_id,scenario_id,compiled,dispatchable,abstained,incomplete,intent_type,missing_slots,abstain_reason,unsupported_bucket,instruction_hash
test_challenge,4815c06_2,4815c06,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,b657944c251b1127
test_challenge,4815c06_3,4815c06,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,f44ce2004efb47a4
test_challenge,4242c97_1,4242c97,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,e1803227dd811a98
test_challenge,4242c97_2,4242c97,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,edb3acc21b3cab55
test_challenge,4242c97_3,4242c97,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,0ee2aa9808b8fa4a
test_challenge,ec437da_1,ec437da,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,4bbcb572db22257b
test_challenge,ec437da_2,ec437da,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,35a93a740d559d71
test_challenge,ec437da_3,ec437da,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,f21b84c26c537f0e
test_challenge,77bcb81_1,77bcb81,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,3c7889e038f79eeb
test_challenge,77bcb81_2,77bcb81,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,84058fdc2e175e2b
test_challenge,77bcb81_3,77bcb81,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,3c7889e038f79eeb
test_challenge,81be677_1,81be677,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,33860df053846057
test_challenge,81be677_2,81be677,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,6fa27a0365cf42ee
test_challenge,81be677_3,81be677,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,0a366db35ac0ad1c
test_challenge,7434096_1,7434096,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,c301bc000302c186
test_challenge,7434096_2,7434096,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,3595101be2948bd1
test_challenge,7434096_3,7434096,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,47e0824f970fb7ae
test_challenge,6588a51_1,6588a51,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,446144d85c5b6ab7
test_challenge,6588a51_2,6588a51,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,b193f998a752715f
test_challenge,6588a51_3,6588a51,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,8dff62c4cb35b438
test_challenge,7d26579_1,7d26579,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,d5c6bef61bd8185d
test_challenge,7d26579_2,7d26579,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,5b660babe3c530ba
test_challenge,7d26579_3,7d26579,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,d5c6bef61bd8185d
test_challenge,cdf61bd_1,cdf61bd,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,cb040c355339294d
test_challenge,cdf61bd_2,cdf61bd,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,891b94ee304a3439
test_challenge,cdf61bd_3,cdf61bd,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,7310537d5bbf0c49
test_challenge,9b2dc64_1,9b2dc64,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,5721ceaa50825ef1
test_challenge,9b2dc64_2,9b2dc64,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,02ec2a9702b54a05
test_challenge,9b2dc64_3,9b2dc64,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,059c3395095ce723
test_challenge,953b296_1,953b296,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,fe2e3b4e7f73b317
test_challenge,953b296_2,953b296,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,bb310edbddf3ce86
test_challenge,953b296_3,953b296,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,fe2e3b4e7f73b317
test_challenge,eb5ad85_1,eb5ad85,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,4bd299f9d1b716b8
test_challenge,eb5ad85_2,eb5ad85,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,e90687968028a4c4
test_challenge,eb5ad85_3,eb5ad85,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,87037f9d39343eb9
test_challenge,f6936d4_1,f6936d4,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,d9a1846c182603e8
test_challenge,f6936d4_2,f6936d4,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,36c96ff95007f209
test_challenge,f6936d4_3,f6936d4,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,d40d17e2b8e1e72c
test_challenge,f99d726_1,f99d726,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,0d1097876b3e1ffb
test_challenge,f99d726_2,f99d726,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,04479eabf51cd41d
test_challenge,f99d726_3,f99d726,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,512dea7dc83b22b2
test_challenge,1b2bae9_1,1b2bae9,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,1367a203b91f133c
test_challenge,1b2bae9_2,1b2bae9,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,dc072070bbbe173b
test_challenge,1b2bae9_3,1b2bae9,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,cdf6e67228b84126
test_challenge,b05f69a_1,b05f69a,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,11eee4cee50c4604
test_challenge,b05f69a_2,b05f69a,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,fcf99846712e5183
test_challenge,b05f69a_3,b05f69a,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,40cca77343aa1417
test_challenge,f6be291_1,f6be291,0,0,0,0,unsupported,,,gmail_email,a88a6e8b9a169d54
test_challenge,f6be291_2,f6be291,0,0,0,0,unsupported,,,gmail_email,6557dcaecc49f63a
test_challenge,f6be291_3,f6be291,0,0,0,0,unsupported,,,gmail_email,497d358dfdba3012
test_challenge,432dc7a_1,432dc7a,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,8afbc62889309b45
test_challenge,432dc7a_2,432dc7a,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,63d0e422c138f592
test_challenge,432dc7a_3,432dc7a,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,8afbc62889309b45
test_challenge,efc3cea_1,efc3cea,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,272ab4bd9fb6c583
test_challenge,efc3cea_2,efc3cea,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,3b46aa2c7f9c432c
test_challenge,efc3cea_3,efc3cea,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,f3bb44ac15821d00
test_challenge,ec655df_1,ec655df,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,7e0f8eb0816c2ae0
test_challenge,ec655df_2,ec655df,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,9c76bae3a8b4eaa7
test_challenge,ec655df_3,ec655df,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,43ffbe40c37432e7
test_challenge,fdc4b74_1,fdc4b74,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,b81cb22fb674bb39
test_challenge,fdc4b74_2,fdc4b74,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,b81cb22fb674bb39
test_challenge,fdc4b74_3,fdc4b74,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,b81cb22fb674bb39
test_challenge,d6d8cb6_1,d6d8cb6,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,093a9afdf017f7a1
test_challenge,d6d8cb6_2,d6d8cb6,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,cccbe4fe3b2ea94f
test_challenge,d6d8cb6_3,d6d8cb6,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,c92b4ed2ebf0097b
test_challenge,1a79e37_1,1a79e37,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,d96b6a61ce2740e9
test_challenge,1a79e37_2,1a79e37,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,5d8eab0b31caa6d3
test_challenge,1a79e37_3,1a79e37,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,256a7a95ec006e34
test_challenge,f3a6713_1,f3a6713,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,56e331cf5606e295
test_challenge,f3a6713_2,f3a6713,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,ea939d5be12ecb38
test_challenge,f3a6713_3,f3a6713,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,123d6922028f7a88
test_challenge,a5b0084_1,a5b0084,1,1,0,0,appworld_shared_subscription_password_reset_and_text,,,,be1aa0f2ff21f20e
test_challenge,a5b0084_2,a5b0084,1,1,0,0,appworld_shared_subscription_password_reset_and_text,,,,934c43b7e8b85574
test_challenge,a5b0084_3,a5b0084,1,1,0,0,appworld_shared_subscription_password_reset_and_text,,,,9d2e8edb1ae1a890
test_challenge,f86d850_1,f86d850,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,399fcfe147ade50a
test_challenge,f86d850_2,f86d850,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,c8d3c68ebd6a279e
test_challenge,f86d850_3,f86d850,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,ca78c57b45e4d8d9
test_challenge,aaa25aa_1,aaa25aa,1,1,0,0,appworld_phone_message_app_account_verify_reset,,,,2872288a2a9f88a2
test_challenge,aaa25aa_2,aaa25aa,1,1,0,0,appworld_phone_message_app_account_verify_reset,,,,6d9c7f07db4f84e4
test_challenge,aaa25aa_3,aaa25aa,1,1,0,0,appworld_phone_message_app_account_verify_reset,,,,409724310d995a38
test_challenge,cb4ee7a_1,cb4ee7a,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,4ca690987cf25ec6
test_challenge,cb4ee7a_2,cb4ee7a,0,0,0,0,unsupported,,,spotify_music,2d478bcedacc5f2c
test_challenge,cb4ee7a_3,cb4ee7a,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,ac0e3b26e97462b7
test_challenge,e201314_1,e201314,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,750f52a67d5e5e26
test_challenge,e201314_2,e201314,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,4f84d9575b68a26c
test_challenge,e201314_3,e201314,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,c14d90d556949d68
test_challenge,20c1328_1,20c1328,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,37e39da5b547246d
test_challenge,20c1328_2,20c1328,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,4a578e1e864852f2
test_challenge,20c1328_3,20c1328,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,0b4aa31f0be8aaaa
test_challenge,dbc0276_1,dbc0276,1,1,0,0,appworld_amazon_text_wishlist_itemized_costs,,,,e3b050a8f04c3a26
test_challenge,dbc0276_2,dbc0276,1,1,0,0,appworld_amazon_text_wishlist_itemized_costs,,,,9c14909eb48fe580
test_challenge,dbc0276_3,dbc0276,1,1,0,0,appworld_amazon_text_wishlist_itemized_costs,,,,19c24f42dafacf40
test_challenge,e7f15ba_1,e7f15ba,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,5fe282d4966a9c55
test_challenge,e7f15ba_2,e7f15ba,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,4ece17d18aa19f09
test_challenge,e7f15ba_3,e7f15ba,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,6d83b896e3a0e20f
test_challenge,b6d1f70_1,b6d1f70,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,c4b3c384275f795d
test_challenge,b6d1f70_2,b6d1f70,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,bfcce0035b721671
test_challenge,b6d1f70_3,b6d1f70,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,dbe7487c15e57f80
test_challenge,dc5c5c6_1,dc5c5c6,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,28a957b86afd1009
test_challenge,dc5c5c6_2,dc5c5c6,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,ab4b3327b5cdc76a
test_challenge,dc5c5c6_3,dc5c5c6,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,18984a12d1429015
test_challenge,16be9ce_1,16be9ce,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,24fa6a47f783d6c8
test_challenge,16be9ce_2,16be9ce,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,939c788527c3e6f5
test_challenge,16be9ce_3,16be9ce,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,c4b3952b96a98438
test_challenge,59bcfc8_1,59bcfc8,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,432533158ddad6b2
test_challenge,59bcfc8_2,59bcfc8,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,eb6fa104795b3669
test_challenge,59bcfc8_3,59bcfc8,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,0f304f471f51af14
test_challenge,7e1be84_1,7e1be84,1,1,0,0,appworld_amazon_purchase_phone_recommendation,,,,f34e41673adfb859
test_challenge,7e1be84_2,7e1be84,1,1,0,0,appworld_amazon_purchase_phone_recommendation,,,,60c39f61e400c58e
test_challenge,7e1be84_3,7e1be84,1,1,0,0,appworld_amazon_purchase_phone_recommendation,,,,501dc6b6287bd4e0
test_challenge,30e8586_1,30e8586,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,1159a7cabe038706
test_challenge,30e8586_2,30e8586,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,d8d7b01685b3cfa4
test_challenge,30e8586_3,30e8586,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,3f4bd225edd8a0c8
test_challenge,c9458ed_1,c9458ed,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,64d6757a5d0cc4a4
test_challenge,c9458ed_2,c9458ed,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,ff8ccaca1314e6d0
test_challenge,c9458ed_3,c9458ed,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,aeafa734eb91adba
test_challenge,b08d5ef_1,b08d5ef,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,e489c4b965cf0efc
test_challenge,b08d5ef_2,b08d5ef,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,0eb17f3000bd102a
test_challenge,b08d5ef_3,b08d5ef,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,4e71bdc8dd5dd3b1
test_challenge,92fe421_1,92fe421,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,f2f4cb2663fd3e39
test_challenge,92fe421_2,92fe421,0,0,0,0,unsupported,,,venmo_payment_or_request,ed9ef744051ca1be
test_challenge,92fe421_3,92fe421,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,4de88f519aead414
test_challenge,2e9b91e_1,2e9b91e,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,26db45c8b4268ccf
test_challenge,2e9b91e_2,2e9b91e,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,9341db4e993bfe03
test_challenge,2e9b91e_3,2e9b91e,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,291b17a6e7143a69
test_challenge,fa327a6_1,fa327a6,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,ace5f1bf7f25d256
test_challenge,fa327a6_2,fa327a6,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,28abf942515e989e
test_challenge,fa327a6_3,fa327a6,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,aceac58400a75217
test_challenge,d037dc8_1,d037dc8,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,ad10d3b7a9eb5407
test_challenge,d037dc8_2,d037dc8,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,9cc910a508820137
test_challenge,d037dc8_3,d037dc8,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,6a5e6cfc5161d220
test_challenge,c8f5f44_1,c8f5f44,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,60a008c3eb60b1c6
test_challenge,c8f5f44_2,c8f5f44,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,2f49a49dc17df4c5
test_challenge,c8f5f44_3,c8f5f44,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,b62deb9598c22c72
test_challenge,9ef034e_1,9ef034e,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,2c0eda753d398adf
test_challenge,9ef034e_2,9ef034e,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,2d8aece62ac9df86
test_challenge,9ef034e_3,9ef034e,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,ffa6c678f946f2a5
test_challenge,5800354_1,5800354,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,fdd7848c002f1026
test_challenge,5800354_2,5800354,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,fdd7848c002f1026
test_challenge,5800354_3,5800354,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,fdd7848c002f1026
test_challenge,66b7899_1,66b7899,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,39ac2f23d86f0e15
test_challenge,66b7899_2,66b7899,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,044a299dbbd242d2
test_challenge,66b7899_3,66b7899,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,2c88a6542020cab0
test_challenge,099174d_1,099174d,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,7fbbe8f5446a60fc
test_challenge,099174d_2,099174d,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,7fbbe8f5446a60fc
test_challenge,099174d_3,099174d,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,7fbbe8f5446a60fc
test_challenge,b4707e8_1,b4707e8,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,cceea3d0b401322a
test_challenge,b4707e8_2,b4707e8,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,cceea3d0b401322a
test_challenge,b4707e8_3,b4707e8,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,cceea3d0b401322a
test_challenge,cdaaea5_1,cdaaea5,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,cef4be8c129db0c5
test_challenge,cdaaea5_2,cdaaea5,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,1a402f89f90c1472
test_challenge,cdaaea5_3,cdaaea5,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,cef4be8c129db0c5
test_challenge,f099b4c_1,f099b4c,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,22c794d82d34b918
test_challenge,f099b4c_2,f099b4c,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,22c794d82d34b918
test_challenge,f099b4c_3,f099b4c,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,22c794d82d34b918
test_challenge,dcb2559_1,dcb2559,0,0,0,0,unsupported,,,spotify_music,13b7ec37711b245c
test_challenge,dcb2559_2,dcb2559,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,32b7b2bca1613973
test_challenge,dcb2559_3,dcb2559,0,0,0,0,unsupported,,,spotify_music,13b7ec37711b245c
test_challenge,365e0a3_1,365e0a3,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,efec3c46abf228e4
test_challenge,365e0a3_2,365e0a3,0,0,0,0,unsupported,,,spotify_music,1236312c98d4c014
test_challenge,365e0a3_3,365e0a3,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,efec3c46abf228e4
test_challenge,476b213_1,476b213,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,27236a191027e1bf
test_challenge,476b213_2,476b213,0,0,0,0,unsupported,,,venmo_payment_or_request,14be37df78d0a5b4
test_challenge,476b213_3,476b213,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,27236a191027e1bf
test_challenge,ba46d91_1,ba46d91,0,0,0,0,unsupported,,,spotify_music,f59842db13868e60
test_challenge,ba46d91_2,ba46d91,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,41156d893626bcce
test_challenge,ba46d91_3,ba46d91,0,0,0,0,unsupported,,,spotify_music,ebc2a65cbf7899b2
test_challenge,3f3c139_1,3f3c139,1,1,0,0,appworld_remove_expired_payment_cards,,,,a4930a03153c2943
test_challenge,3f3c139_2,3f3c139,1,1,0,0,appworld_remove_expired_payment_cards,,,,a4930a03153c2943
test_challenge,3f3c139_3,3f3c139,1,1,0,0,appworld_remove_expired_payment_cards,,,,a4930a03153c2943
test_challenge,6d59d90_1,6d59d90,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,c6ffc3bba5957257
test_challenge,6d59d90_2,6d59d90,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,2d32895c9229690f
test_challenge,6d59d90_3,6d59d90,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,1358917df1176781
test_challenge,d8e490b_1,d8e490b,0,0,0,0,unsupported,,,gmail_email,0a19b222da8bebed
test_challenge,d8e490b_2,d8e490b,0,0,0,0,unsupported,,,gmail_email,a49bf83715eba311
test_challenge,d8e490b_3,d8e490b,0,0,0,0,unsupported,,,gmail_email,9319cc3c1c5490fe
test_challenge,998908e_1,998908e,0,0,0,0,unsupported,,,splitwise_vacation_or_expense,0492b13e5fb467fb
test_challenge,998908e_2,998908e,0,0,0,0,unsupported,,,splitwise_vacation_or_expense,ee20fb006560a5e1
test_challenge,998908e_3,998908e,0,0,0,0,unsupported,,,splitwise_vacation_or_expense,b1da5be8d58a72d5
test_challenge,dcbd34b_1,dcbd34b,0,0,0,0,unsupported,,,splitwise_vacation_or_expense,8b97b098ec34e4f3
test_challenge,dcbd34b_2,dcbd34b,0,0,0,0,unsupported,,,splitwise_vacation_or_expense,2f739fb013a3adc2
test_challenge,dcbd34b_3,dcbd34b,0,0,0,0,unsupported,,,splitwise_vacation_or_expense,6e6792f1cd4a8fcf
test_challenge,7bdaf23_1,7bdaf23,1,1,0,0,appworld_gmail_download_flight_ticket_attachment,,,,a0c56a004a48891e
test_challenge,7bdaf23_2,7bdaf23,1,1,0,0,appworld_gmail_download_flight_ticket_attachment,,,,f183d1e94076c4e2
test_challenge,7bdaf23_3,7bdaf23,1,1,0,0,appworld_gmail_download_flight_ticket_attachment,,,,7278708d8cdc8f14
test_challenge,a97e35d_1,a97e35d,0,0,0,0,unsupported,,,gmail_email,a7d04617df3ed5a1
test_challenge,a97e35d_2,a97e35d,0,0,0,0,unsupported,,,gmail_email,c4ccf9f9265dc129
test_challenge,a97e35d_3,a97e35d,0,0,0,0,unsupported,,,gmail_email,e658c08c7a590153
test_challenge,33e202d_1,33e202d,0,0,0,0,unsupported,,,gmail_email,b703da4127e1c22c
test_challenge,33e202d_2,33e202d,0,0,0,0,unsupported,,,gmail_email,ca39a6e80fd52e91
test_challenge,33e202d_3,33e202d,0,0,0,0,unsupported,,,gmail_email,66b15ccdfe66ac6f
test_challenge,a53a8fd_1,a53a8fd,1,1,0,0,appworld_gmail_attach_job_search_files_and_send,,,,1cf4ce7da176ad5d
test_challenge,a53a8fd_2,a53a8fd,1,1,0,0,appworld_gmail_attach_job_search_files_and_send,,,,eaf08f23188c1c19
test_challenge,a53a8fd_3,a53a8fd,1,1,0,0,appworld_gmail_attach_job_search_files_and_send,,,,37a243acac432bfb
test_challenge,906f2c7_1,906f2c7,0,0,0,0,unsupported,,,splitwise_vacation_or_expense,a1de9e8d19f80140
test_challenge,906f2c7_2,906f2c7,0,0,0,0,unsupported,,,splitwise_vacation_or_expense,b73cfef8a5247d65
test_challenge,906f2c7_3,906f2c7,0,0,0,0,unsupported,,,splitwise_vacation_or_expense,cd042b714108927f
test_challenge,a3ba388_1,a3ba388,0,0,0,0,unsupported,,,gmail_email,99b071bea401d609
test_challenge,a3ba388_2,a3ba388,0,0,0,0,unsupported,,,gmail_email,21b94257dbb40b26
test_challenge,a3ba388_3,a3ba388,0,0,0,0,unsupported,,,gmail_email,08ed62042fa3e236
test_challenge,b68eb83_1,b68eb83,0,0,0,0,unsupported,,,splitwise_vacation_or_expense,e996b73d02491fb5
test_challenge,b68eb83_2,b68eb83,0,0,0,0,unsupported,,,splitwise_vacation_or_expense,894cc126a01100c8
test_challenge,b68eb83_3,b68eb83,0,0,0,0,unsupported,,,splitwise_vacation_or_expense,6b0581c32b7012d2
test_challenge,f6f2e67_1,f6f2e67,0,0,0,0,unsupported,,,gmail_email,3787121ceca4c83c
test_challenge,f6f2e67_2,f6f2e67,0,0,0,0,unsupported,,,gmail_email,e7eab72dd1f60aaf
test_challenge,f6f2e67_3,f6f2e67,0,0,0,0,unsupported,,,gmail_email,578d2858f117ecf7
test_challenge,36705ae_1,36705ae,0,0,0,0,unsupported,,,gmail_email,d1f7aea9cf39b814
test_challenge,36705ae_2,36705ae,0,0,0,0,unsupported,,,gmail_email,b265d13f75f35cc3
test_challenge,36705ae_3,36705ae,0,0,0,0,unsupported,,,gmail_email,a4a69698dfe4809c
test_challenge,bcb9696_1,bcb9696,0,0,0,0,unsupported,,,gmail_email,067b7f5123881bca
test_challenge,bcb9696_2,bcb9696,0,0,0,0,unsupported,,,gmail_email,57d03ab7d4f6ed4f
test_challenge,bcb9696_3,bcb9696,0,0,0,0,unsupported,,,gmail_email,067b7f5123881bca
test_challenge,98d2608_1,98d2608,0,0,0,0,unsupported,,,gmail_email,210d030aff4a7efc
test_challenge,98d2608_2,98d2608,0,0,0,0,unsupported,,,gmail_email,167b04aab6a02eb2
test_challenge,98d2608_3,98d2608,0,0,0,0,unsupported,,,gmail_email,7a47a4d3df97b383
test_challenge,baeb104_1,baeb104,0,0,0,0,unsupported,,,splitwise_vacation_or_expense,b0ec5431c3f4b87d
test_challenge,baeb104_2,baeb104,0,0,0,0,unsupported,,,splitwise_vacation_or_expense,4e922c5727844f94
test_challenge,baeb104_3,baeb104,0,0,0,0,unsupported,,,splitwise_vacation_or_expense,04027a4ead7d2378
test_challenge,e70b117_1,e70b117,0,0,0,0,unsupported,,,gmail_email,c11516f3316e3787
test_challenge,e70b117_2,e70b117,0,0,0,0,unsupported,,,gmail_email,642f8915733e46c5
test_challenge,e70b117_3,e70b117,0,0,0,0,unsupported,,,gmail_email,7f7975222dff6d4e
test_challenge,4ac4a8d_1,4ac4a8d,0,0,0,0,unsupported,,,splitwise_vacation_or_expense,31de6656bb0ddcda
test_challenge,4ac4a8d_2,4ac4a8d,0,0,0,0,unsupported,,,splitwise_vacation_or_expense,2d34b66ee75ef3aa
test_challenge,4ac4a8d_3,4ac4a8d,0,0,0,0,unsupported,,,splitwise_vacation_or_expense,58c039a5ac45d15f
test_challenge,8f79e35_1,8f79e35,0,0,0,0,unsupported,,,gmail_email,b8abf3ad04d7269c
test_challenge,8f79e35_2,8f79e35,0,0,0,0,unsupported,,,gmail_email,b8abf3ad04d7269c
test_challenge,8f79e35_3,8f79e35,0,0,0,0,unsupported,,,gmail_email,b8abf3ad04d7269c
test_challenge,ffea2b5_1,ffea2b5,0,0,0,0,unsupported,,,gmail_email,83003917660fd073
test_challenge,ffea2b5_2,ffea2b5,0,0,0,0,unsupported,,,gmail_email,7b4552e117075a48
test_challenge,ffea2b5_3,ffea2b5,0,0,0,0,unsupported,,,gmail_email,dfa29c76006141f8
test_challenge,3fcc458_1,3fcc458,0,0,0,0,unsupported,,,splitwise_vacation_or_expense,2002417e08b158ad
test_challenge,3fcc458_2,3fcc458,0,0,0,0,unsupported,,,splitwise_vacation_or_expense,a82969adf6d86c73
test_challenge,3fcc458_3,3fcc458,0,0,0,0,unsupported,,,splitwise_vacation_or_expense,c09c70e4d1fb5983
test_challenge,a1d3dfd_1,a1d3dfd,0,0,0,0,unsupported,,,spotify_music,dfd5d642e43da969
test_challenge,a1d3dfd_2,a1d3dfd,0,0,0,0,unsupported,,,spotify_music,2f772c7d6f7f7284
